Sale_ID,Customer_ID,Product_ID,Date,Quantity,Price,Discount
2138,C056,P045,2024-03-06,6,59.5,0.08020422104321352
2139,C141,P004,2024-03-06,9,10.0,0.031590659415715115
2140,C011,P028,2024-03-06,5,46.0,0.09865941853475349
2141,C044,P001,2024-03-06,4,30.0,0.022810651833915674
2142,C032,P034,2024-03-06,9,9.5,0.0855111964826653
2143,C012,P042,2024-03-06,2,53.0,0.05461361716714844
2144,C032,P008,2024-03-06,2,40.0,0.04272864355385262
2145,C030,P020,2024-03-06,1,17.0,0.04185012671115626
2146,C007,P022,2024-03-06,10,54.0,0.026153622416540415
2147,C098,P022,2024-03-06,2,54.0,0.017881268037721755
2148,C103,P038,2024-03-06,3,39.0,0.06387217741325464
2149,C093,P029,2024-03-06,6,40.0,0.044610451723397726
2150,C083,P007,2024-03-06,3,90.0,0.015434121799681823
2151,C112,P046,2024-03-06,6,25.5,0.05971507410241204
2152,C106,P002,2024-03-06,2,50.0,0.06818713110251498
2153,C079,P043,2024-03-07,2,28.0,0.00745258764189467
2154,C055,P042,2024-03-07,10,53.0,0.014038379984930861
2155,C021,P051,2024-03-07,5,31.5,0.06025567840442886
2156,C091,P021,2024-03-07,10,34.0,0.040086912822002045
2157,C069,P017,2024-03-07,8,80.0,0.08442123798807265
2158,C119,P033,2024-03-07,1,21.0,0.05614174659251906
2159,C082,P035,2024-03-07,6,63.0,0.04306447754828498
2160,C122,P051,2024-03-07,5,31.5,0.09142808390839671
2161,C068,P003,2024-03-07,4,20.0,0.0007610940668405287
2162,C093,P026,2024-03-07,2,22.0,0.023468632097567277
2163,C073,P023,2024-03-07,10,24.0,0.07669846898664799
2164,C095,P027,2024-03-07,3,85.0,0.01380718177411605
2165,C085,P028,2024-03-07,5,46.0,0.04671227721609671
2166,C092,P038,2024-03-07,6,39.0,0.03166264659063265
2167,C064,P039,2024-03-07,3,35.0,0.08020216819907057
2168,C017,P012,2024-03-07,10,44.0,0.02622031580964588
2169,C132,P018,2024-03-07,8,43.0,0.030879123901140205
2170,C120,P026,2024-03-07,1,22.0,0.09490152748127358
2171,C090,P016,2024-03-07,1,26.0,0.06354276248334233
2172,C115,P036,2024-03-07,8,26.5,0.01951411493671419
2173,C032,P049,2024-03-08,4,39.5,0.06359035985872159
2174,C020,P033,2024-03-08,7,21.0,0.07691773885623612
2175,C146,P045,2024-03-08,6,59.5,0.00904437139907277
2176,C040,P024,2024-03-08,6,11.0,0.04277983392619494
2177,C068,P035,2024-03-08,8,63.0,0.09636730343607146
2178,C150,P037,2024-03-08,6,88.0,0.05880724614640592
2179,C091,P031,2024-03-08,6,37.0,0.05366507516524807
2180,C143,P043,2024-03-08,3,28.0,0.08701398362051621
2181,C052,P053,2024-03-08,5,22.5,0.020152265969040184
2182,C022,P053,2024-03-08,6,22.5,0.040681782316350196
2183,C033,P042,2024-03-08,4,53.0,0.07007721512889421
2184,C033,P012,2024-03-08,6,44.0,0.08339343918998784
2185,C014,P050,2024-03-08,10,17.5,0.01102113905706541
2186,C135,P038,2024-03-08,10,39.0,0.010234020142952872
2187,C111,P038,2024-03-08,1,39.0,0.07777800414975197
2188,C066,P005,2024-03-08,4,60.0,0.07084908393287176
2189,C002,P052,2024-03-08,4,47.5,0.028094653296453078
2190,C099,P014,2024-03-08,8,12.0,0.0834011408804855
2191,C036,P047,2024-03-08,3,82.5,0.09008542736114757
2192,C105,P011,2024-03-08,9,32.0,0.022912577417607907
2193,C111,P004,2024-03-09,4,10.0,0.027802916126740396
2194,C133,P042,2024-03-09,3,53.0,0.0498707347325839
2195,C057,P013,2024-03-09,6,23.0,0.06561364166863741
2196,C013,P015,2024-03-09,2,70.0,0.08257034066840052
2197,C008,P030,2024-03-09,8,18.0,0.031667895281446826
2198,C032,P017,2024-03-09,8,80.0,0.08026314541063544
2199,C104,P027,2024-03-09,6,85.0,0.09339062258230928
2200,C149,P011,2024-03-09,9,32.0,0.007047592758221899
2201,C044,P007,2024-03-09,7,90.0,0.08507293002581046
2202,C149,P049,2024-03-09,5,39.5,0.07640861978280067
2203,C103,P032,2024-03-09,8,48.0,0.09375045824559684
2204,C054,P017,2024-03-09,1,80.0,0.05993272966120124
2205,C089,P042,2024-03-09,6,53.0,0.030083671597076436
2206,C016,P008,2024-03-09,9,40.0,0.06226356709023306
2207,C077,P005,2024-03-09,3,60.0,0.08415263901485369
2208,C144,P019,2024-03-09,3,38.0,0.03909383766609706
2209,C025,P045,2024-03-09,9,59.5,0.021485584649877144
2210,C082,P019,2024-03-10,3,38.0,0.07292981752485071
2211,C145,P031,2024-03-10,4,37.0,0.07696542465785157
2212,C043,P009,2024-03-10,6,36.0,0.07459068944265335
2213,C082,P048,2024-03-10,7,44.5,0.0029512306233190014
2214,C086,P032,2024-03-10,8,48.0,0.07478993007170169
2215,C118,P019,2024-03-10,10,38.0,0.08870719155705126
2216,C104,P002,2024-03-10,9,50.0,0.06308289095658164
2217,C096,P050,2024-03-10,6,17.5,0.08850838244063991
2218,C066,P038,2024-03-10,10,39.0,0.00399315224509953
2219,C085,P044,2024-03-10,3,10.5,0.06486232950803845
2220,C124,P009,2024-03-10,1,36.0,0.0013799187155610461
2221,C074,P003,2024-03-10,4,20.0,0.09514452263208456
2222,C064,P017,2024-03-10,1,80.0,0.09105057273170451
2223,C146,P044,2024-03-10,9,10.5,0.021895030878789502
2224,C139,P021,2024-03-10,10,34.0,0.05182244752809087
2225,C088,P048,2024-03-10,4,44.5,0.05738364681312607
2226,C025,P008,2024-03-10,4,40.0,0.011458774860533871
2227,C093,P044,2024-03-10,6,10.5,0.03610397088574725
2228,C129,P019,2024-03-10,6,38.0,0.09615793460700173
2229,C122,P035,2024-03-10,5,63.0,0.09791532430422624
2230,C122,P049,2024-03-10,8,39.5,0.021175443590666723
2231,C107,P017,2024-03-10,4,80.0,0.05702414579547064
2232,C147,P038,2024-03-10,4,39.0,0.06681989056048061
2233,C034,P028,2024-03-10,2,46.0,0.07906710543678624
2234,C137,P036,2024-03-10,8,26.5,0.018676149047577074
2235,C087,P021,2024-03-11,8,34.0,0.065415691177282
2236,C110,P003,2024-03-11,10,20.0,0.06668718627269694
2237,C008,P046,2024-03-11,8,25.5,0.06523974968219577
2238,C130,P030,2024-03-11,1,18.0,0.05484620343038648
2239,C119,P049,2024-03-11,3,39.5,0.043632361406036727
2240,C005,P048,2024-03-11,2,44.5,0.0669089144524973
2241,C056,P036,2024-03-11,8,26.5,0.0063551826420883755
2242,C036,P012,2024-03-11,6,44.0,0.06756466287625054
2243,C138,P043,2024-03-11,5,28.0,0.0046990290359872795
2244,C078,P033,2024-03-11,3,21.0,0.02910246182594103
2245,C074,P026,2024-03-11,7,22.0,0.0775870364523355
2246,C063,P049,2024-03-11,1,39.5,0.030993561636017544
2247,C045,P034,2024-03-11,7,9.5,0.06625825368319962
2248,C036,P028,2024-03-12,9,46.0,0.06192905113794798
2249,C034,P037,2024-03-12,3,88.0,0.0683559525360192
2250,C021,P036,2024-03-12,9,26.5,0.03439857314602177
2251,C072,P001,2024-03-12,5,30.0,0.04359578737009039
2252,C112,P050,2024-03-12,1,17.5,0.011377151637259686
2253,C119,P007,2024-03-12,1,90.0,0.07351939613325477
2254,C037,P045,2024-03-12,6,59.5,0.08876481665315086
2255,C106,P032,2024-03-12,5,48.0,0.014405734190780728
2256,C089,P032,2024-03-12,4,48.0,0.06489568163333811
2257,C061,P046,2024-03-12,9,25.5,0.05554204298292869
2258,C070,P049,2024-03-12,3,39.5,0.060398826727824165
2259,C037,P003,2024-03-12,8,20.0,0.0815717686574519
2260,C010,P025,2024-03-12,3,65.0,0.07490308320441566
2261,C107,P035,2024-03-12,10,63.0,0.08422757119542551
2262,C148,P032,2024-03-12,5,48.0,0.02937536202547261
2263,C096,P013,2024-03-13,4,23.0,0.04260762950162322
2264,C071,P014,2024-03-13,1,12.0,0.02911667366670384
2265,C110,P001,2024-03-13,1,30.0,0.08134232122274399
2266,C043,P042,2024-03-13,6,53.0,0.05528009426380162
2267,C094,P037,2024-03-13,3,88.0,0.07375940462012132
2268,C142,P015,2024-03-13,7,70.0,0.05717645813366609
2269,C035,P040,2024-03-13,7,13.0,0.09564875614003392
2270,C073,P018,2024-03-13,9,43.0,0.07754000397139148
2271,C121,P011,2024-03-13,9,32.0,0.014556623001741287
2272,C008,P028,2024-03-13,1,46.0,0.07189599887902182
2273,C132,P007,2024-03-13,4,90.0,0.07897140634777683
2274,C076,P027,2024-03-13,4,85.0,0.06199718470157678
2275,C135,P010,2024-03-13,2,15.0,0.049057905967991956
2276,C110,P019,2024-03-13,4,38.0,0.03577190557591272
2277,C074,P030,2024-03-13,10,18.0,0.05432160344980094
2278,C044,P009,2024-03-13,4,36.0,0.0431101748615505
2279,C008,P021,2024-03-13,4,34.0,0.03541679747598823
2280,C025,P010,2024-03-13,10,15.0,0.09352972272824177
2281,C084,P007,2024-03-13,6,90.0,0.0207213684095003
2282,C130,P031,2024-03-14,1,37.0,0.06311711856337547
2283,C060,P017,2024-03-14,9,80.0,0.03365380679770682
2284,C044,P036,2024-03-14,10,26.5,0.04699130915741593
2285,C064,P023,2024-03-14,1,24.0,0.09762365614285186
2286,C073,P033,2024-03-14,4,21.0,0.0734379219835969
2287,C060,P013,2024-03-14,6,23.0,0.027787244221450513
2288,C086,P046,2024-03-14,2,25.5,0.00593216093858936
2289,C087,P051,2024-03-14,3,31.5,0.00872575877018873
2290,C120,P022,2024-03-14,7,54.0,0.05767789988795057
2291,C100,P017,2024-03-14,9,80.0,0.08484826325792984
2292,C086,P017,2024-03-14,7,80.0,0.012061992816359612
2293,C004,P012,2024-03-14,5,44.0,0.08423542824583825
2294,C132,P041,2024-03-14,7,33.5,0.028039350551387676
2295,C070,P033,2024-03-14,8,21.0,0.05094861368924325
2296,C037,P026,2024-03-14,9,22.0,0.02041222287157666
2297,C036,P046,2024-03-14,6,25.5,0.004099660231710001
2298,C141,P006,2024-03-14,4,25.0,0.047107700436235224
2299,C148,P003,2024-03-14,6,20.0,0.0010796747201902823
2300,C069,P012,2024-03-14,3,44.0,0.019382098298475117
2301,C096,P035,2024-03-14,1,63.0,0.01683254875326884
2302,C116,P013,2024-03-14,1,23.0,0.07547917020872089
2303,C097,P014,2024-03-14,5,12.0,0.03607579698049445
2304,C110,P024,2024-03-14,4,11.0,0.07851092469577658
2305,C015,P047,2024-03-15,3,82.5,0.008073483337612175
2306,C109,P036,2024-03-15,1,26.5,0.08212752340869967
2307,C098,P039,2024-03-15,10,35.0,0.07807316954017914
2308,C117,P011,2024-03-15,1,32.0,0.04800096435246498
2309,C147,P042,2024-03-15,6,53.0,0.039463069099951675
2310,C090,P023,2024-03-15,7,24.0,0.04387358181305735
2311,C079,P045,2024-03-15,10,59.5,0.04674621263166733
2312,C065,P041,2024-03-15,3,33.5,0.054426523280795405
2313,C052,P011,2024-03-15,2,32.0,0.07783722993903415
2314,C111,P037,2024-03-15,3,88.0,0.09243311223446188
2315,C102,P020,2024-03-15,2,17.0,0.07043449910191026
2316,C111,P042,2024-03-15,10,53.0,0.02212951138054512
2317,C068,P047,2024-03-15,9,82.5,0.0638383485123021
2318,C003,P018,2024-03-15,5,43.0,0.029744948014864117
2319,C075,P036,2024-03-15,8,26.5,0.011884300818843853
2320,C106,P027,2024-03-16,6,85.0,0.05057466042105907
2321,C001,P010,2024-03-16,8,15.0,0.0812444621341606
2322,C039,P028,2024-03-16,8,46.0,0.029773442593341828
2323,C149,P011,2024-03-16,6,32.0,0.04446611891608872
2324,C052,P039,2024-03-16,8,35.0,0.049983442943199556
2325,C039,P022,2024-03-16,8,54.0,0.03883492398656801
2326,C135,P031,2024-03-16,10,37.0,0.06436121397446415
2327,C040,P016,2024-03-16,2,26.0,0.020439337468787157
2328,C085,P031,2024-03-16,10,37.0,0.052097606002360436
2329,C034,P015,2024-03-16,5,70.0,0.049845279650566655
2330,C043,P015,2024-03-16,7,70.0,0.023721271491453855
2331,C041,P042,2024-03-16,8,53.0,0.08339968591560105
2332,C055,P035,2024-03-16,1,63.0,0.031714090176853595
2333,C065,P002,2024-03-16,6,50.0,0.032378198734471376
2334,C010,P052,2024-03-16,1,47.5,0.03691347381719279
2335,C053,P051,2024-03-16,4,31.5,0.04166293831365389
2336,C011,P044,2024-03-17,7,10.5,0.06058424416817496
2337,C009,P035,2024-03-17,7,63.0,0.07476196763795305
2338,C108,P049,2024-03-17,1,39.5,0.0487909408358187
2339,C028,P046,2024-03-17,10,25.5,0.010799436893643788
2340,C027,P008,2024-03-17,10,40.0,0.07510040427321013
2341,C040,P036,2024-03-17,4,26.5,0.012731918608516968
2342,C150,P013,2024-03-17,2,23.0,0.014287634385751502
2343,C089,P041,2024-03-17,4,33.5,0.04405825207583833
2344,C140,P018,2024-03-17,5,43.0,0.0760839763695291
2345,C069,P045,2024-03-17,3,59.5,0.07067206329986572
2346,C057,P032,2024-03-17,7,48.0,0.07895125470908501
2347,C104,P043,2024-03-17,5,28.0,0.08865432009376675
2348,C105,P012,2024-03-17,4,44.0,0.03525459651777936
2349,C012,P004,2024-03-17,4,10.0,0.09227341372404667
2350,C010,P049,2024-03-17,2,39.5,0.04446738540759596
2351,C057,P022,2024-03-17,7,54.0,0.03781508923785512
2352,C038,P019,2024-03-17,9,38.0,0.019290526579194212
2353,C027,P020,2024-03-18,2,17.0,0.08168777554748839
2354,C037,P040,2024-03-18,6,13.0,0.023243984697390044
2355,C138,P010,2024-03-18,3,15.0,0.040877126002263425
2356,C115,P016,2024-03-18,3,26.0,0.06967637981691174
2357,C042,P021,2024-03-18,10,34.0,0.03189662834910836
2358,C017,P001,2024-03-18,4,30.0,0.054234050682342994
2359,C124,P026,2024-03-18,2,22.0,0.06798717916074161
2360,C035,P005,2024-03-18,7,60.0,0.08194931479118356
2361,C045,P051,2024-03-18,8,31.5,0.016822642743158745
2362,C048,P023,2024-03-18,8,24.0,0.09718483338885378
2363,C053,P033,2024-03-19,2,21.0,0.008167136614466585
2364,C018,P048,2024-03-19,9,44.5,0.03874723051872341
2365,C104,P052,2024-03-19,6,47.5,0.011893575580409245
2366,C113,P040,2024-03-19,7,13.0,0.016399889935979694
2367,C116,P006,2024-03-19,2,25.0,0.04184028010708172
2368,C094,P033,2024-03-19,7,21.0,0.06382187399345707
2369,C149,P042,2024-03-19,7,53.0,0.045055099899853804
2370,C141,P033,2024-03-19,8,21.0,0.0008379712026933772
2371,C030,P030,2024-03-19,7,18.0,0.02103696781738884
2372,C145,P047,2024-03-19,7,82.5,0.011972287105801928
2373,C071,P023,2024-03-19,5,24.0,0.09251045612872516
2374,C129,P019,2024-03-19,2,38.0,0.0014320278136822906
2375,C010,P002,2024-03-19,5,50.0,0.08929291183134816
2376,C001,P049,2024-03-19,7,39.5,0.04066645333311471
2377,C020,P013,2024-03-19,4,23.0,0.00031249549765961505
2378,C031,P043,2024-03-19,5,28.0,0.010673071229511888
2379,C060,P024,2024-03-19,10,11.0,0.06246421047991995
2380,C044,P051,2024-03-19,6,31.5,0.03409685155201292
2381,C030,P018,2024-03-20,2,43.0,0.09269274375739626
2382,C137,P028,2024-03-20,4,46.0,0.0019074586158638219
2383,C111,P025,2024-03-20,4,65.0,0.09509159377527651
2384,C141,P038,2024-03-20,9,39.0,0.059595822149547686
2385,C130,P050,2024-03-20,4,17.5,0.0616854223730335
2386,C036,P033,2024-03-20,1,21.0,0.08574533189135304
2387,C019,P027,2024-03-20,10,85.0,0.08948772257338483
2388,C041,P038,2024-03-20,5,39.0,0.09534097100464806
2389,C112,P002,2024-03-20,1,50.0,0.09524377844262354
2390,C107,P043,2024-03-20,5,28.0,0.011501079376893287
2391,C067,P022,2024-03-20,1,54.0,0.0035300550163312907
2392,C132,P024,2024-03-20,7,11.0,0.09747907359722524
2393,C149,P053,2024-03-20,2,22.5,0.09720229723727666
2394,C042,P031,2024-03-20,7,37.0,0.005276198120094023
2395,C079,P008,2024-03-20,7,40.0,0.07020933670624097
2396,C138,P043,2024-03-20,3,28.0,0.050815860293535325
2397,C029,P026,2024-03-20,6,22.0,0.08010762715036629
2398,C067,P021,2024-03-21,2,34.0,0.016242087363585147
2399,C128,P045,2024-03-21,7,59.5,0.06653363887712054
2400,C024,P033,2024-03-21,2,21.0,0.09479932151494963
2401,C028,P017,2024-03-21,6,80.0,0.09826458660896355
2402,C034,P023,2024-03-21,5,24.0,0.04753979940643516
2403,C069,P050,2024-03-21,2,17.5,0.04461185529172773
2404,C117,P052,2024-03-21,8,47.5,0.018185413252671312
2405,C050,P052,2024-03-21,7,47.5,0.07884327688890867
2406,C018,P005,2024-03-21,1,60.0,0.019008936245482246
2407,C023,P051,2024-03-21,2,31.5,0.04383813109282417
2408,C117,P019,2024-03-21,2,38.0,0.07065760817960218
2409,C084,P040,2024-03-21,5,13.0,0.08869882701941696
2410,C105,P025,2024-03-21,8,65.0,0.07940203988635725
2411,C082,P020,2024-03-21,2,17.0,0.01604855162397333
2412,C042,P006,2024-03-21,2,25.0,0.09879672013962601
2413,C107,P049,2024-03-21,2,39.5,0.011955247633090173
2414,C100,P021,2024-03-21,8,34.0,0.09983390221577101
2415,C079,P014,2024-03-21,1,12.0,0.05023352520632123
2416,C001,P015,2024-03-21,8,70.0,0.028543816791150856
2417,C115,P027,2024-03-21,3,85.0,0.015388187456257486
2418,C072,P001,2024-03-22,9,30.0,0.0018328721197152565
2419,C130,P053,2024-03-22,3,22.5,0.032774446657583146
2420,C123,P018,2024-03-22,8,43.0,0.06895765712563878
2421,C147,P009,2024-03-22,5,36.0,0.08144440289084662
2422,C032,P045,2024-03-22,7,59.5,0.022446343579737783
2423,C129,P006,2024-03-22,9,25.0,0.057730400487360105
2424,C110,P021,2024-03-22,1,34.0,0.01684134284005309
2425,C143,P028,2024-03-22,8,46.0,0.018793043112682872
2426,C035,P017,2024-03-22,3,80.0,0.08588518887082451
2427,C088,P035,2024-03-22,3,63.0,0.008194052444245826
2428,C030,P030,2024-03-22,10,18.0,0.020785413991201818
2429,C094,P001,2024-03-22,10,30.0,0.08811543395162179
2430,C098,P008,2024-03-22,9,40.0,0.04450369961079542
2431,C098,P009,2024-03-22,9,36.0,0.07824752015690367
2432,C097,P044,2024-03-22,5,10.5,0.06534121463256101
2433,C141,P025,2024-03-22,10,65.0,0.039435127542609784
2434,C039,P043,2024-03-23,1,28.0,0.00597845625066803
2435,C024,P003,2024-03-23,8,20.0,0.08806632835868014
2436,C040,P046,2024-03-23,7,25.5,0.0255418256260078
2437,C104,P011,2024-03-23,9,32.0,0.025397437713955674
2438,C051,P027,2024-03-23,5,85.0,0.0057675247868348885
2439,C090,P010,2024-03-23,2,15.0,0.05635673524959093
2440,C106,P051,2024-03-23,10,31.5,0.0014408938419082863
2441,C150,P043,2024-03-23,5,28.0,0.09830718694734629
2442,C011,P011,2024-03-23,8,32.0,0.05229541990554293
2443,C036,P043,2024-03-23,9,28.0,0.04970848492651775
2444,C039,P009,2024-03-23,10,36.0,0.07551875089959807
2445,C111,P008,2024-03-23,4,40.0,0.06272932074120016
2446,C063,P051,2024-03-23,5,31.5,0.02306105364912349
2447,C119,P042,2024-03-24,10,53.0,0.02146756886289103
2448,C033,P019,2024-03-24,9,38.0,0.04142697492247417
2449,C034,P001,2024-03-24,4,30.0,0.0967649443643596
2450,C034,P041,2024-03-24,6,33.5,0.05896008415614138
2451,C020,P042,2024-03-24,6,53.0,0.062439706959385916
2452,C138,P044,2024-03-24,7,10.5,0.031803967741658216
2453,C003,P014,2024-03-24,8,12.0,0.004543633659830748
2454,C010,P010,2024-03-24,8,15.0,0.0524491570179945
2455,C141,P033,2024-03-24,4,21.0,0.07228164567127296
2456,C091,P007,2024-03-24,2,90.0,0.08708870422630538
2457,C135,P010,2024-03-24,8,15.0,0.05715933823399305
2458,C070,P015,2024-03-24,4,70.0,0.05461589163791273
2459,C140,P033,2024-03-24,7,21.0,0.024582752913608022
2460,C121,P041,2024-03-24,5,33.5,0.0679532098746871
2461,C143,P010,2024-03-24,5,15.0,0.09137621538298964
2462,C116,P041,2024-03-24,2,33.5,0.023050641238600535
2463,C123,P053,2024-03-24,6,22.5,0.015995127854330694
2464,C041,P006,2024-03-24,2,25.0,0.04357762021132371
2465,C014,P003,2024-03-24,5,20.0,0.08314809474419485
2466,C135,P024,2024-03-24,6,11.0,0.06702173922532927
2467,C081,P027,2024-03-25,10,85.0,0.0795559644894589
2468,C134,P022,2024-03-25,6,54.0,0.043596424596066746
2469,C101,P047,2024-03-25,9,82.5,0.02896876138353174
2470,C150,P038,2024-03-25,7,39.0,0.031656214861363184
2471,C109,P028,2024-03-25,10,46.0,0.055381301465708355
2472,C137,P039,2024-03-25,6,35.0,0.011539530699826384
2473,C021,P018,2024-03-25,6,43.0,0.04648475819110964
2474,C044,P006,2024-03-25,7,25.0,0.09243652708680605
2475,C118,P042,2024-03-25,1,53.0,0.045656715215192094
2476,C117,P044,2024-03-25,5,10.5,0.08893982576136134
2477,C132,P008,2024-03-25,2,40.0,0.06586500970600505
2478,C138,P017,2024-03-25,3,80.0,0.008045781339836355
2479,C144,P011,2024-03-25,1,32.0,0.03382095983785466
2480,C095,P047,2024-03-25,6,82.5,0.05892006389830051
2481,C011,P045,2024-03-25,10,59.5,0.006317008755016885
2482,C001,P035,2024-03-26,1,63.0,0.08180132852768568
2483,C068,P031,2024-03-26,9,37.0,0.07259218229652045
2484,C067,P051,2024-03-26,2,31.5,0.05595186436495404
2485,C084,P041,2024-03-26,5,33.5,0.06664251061345997
2486,C005,P048,2024-03-26,2,44.5,0.03116185838179013
2487,C053,P037,2024-03-26,10,88.0,0.05198861020340032
2488,C111,P044,2024-03-26,10,10.5,0.0005380042438786758
2489,C074,P028,2024-03-26,7,46.0,0.07739330708523406
2490,C125,P002,2024-03-26,10,50.0,0.03267308411814416
2491,C111,P018,2024-03-26,4,43.0,0.00819937900919171
2492,C121,P003,2024-03-26,4,20.0,0.06839304736956436
2493,C073,P022,2024-03-26,8,54.0,0.030603295328083827
2494,C067,P050,2024-03-26,1,17.5,0.0420682448173727
2495,C108,P021,2024-03-26,4,34.0,0.019148183935999288
2496,C085,P046,2024-03-26,4,25.5,0.08169518809768744
2497,C149,P027,2024-03-26,9,85.0,0.07458350633385584
2498,C141,P016,2024-03-26,8,26.0,0.029765692616548003
2499,C144,P028,2024-03-26,2,46.0,0.04211538649797345
2500,C117,P007,2024-03-26,5,90.0,0.06778482654361079
2501,C008,P022,2024-03-26,8,54.0,0.03499635295859615
2502,C007,P018,2024-03-27,8,43.0,0.02848970292088613
2503,C032,P035,2024-03-27,3,63.0,0.023264654957281795
2504,C012,P004,2024-03-27,10,10.0,0.043204514785095974
2505,C006,P011,2024-03-27,6,32.0,0.09226927337314689
2506,C101,P030,2024-03-27,6,18.0,0.039889096808861914
2507,C055,P022,2024-03-27,1,54.0,0.05035701846516252
2508,C077,P041,2024-03-27,1,33.5,0.03477710186209215
2509,C013,P050,2024-03-27,5,17.5,0.06926145430546207
2510,C021,P046,2024-03-27,10,25.5,0.06494652079381201
2511,C111,P050,2024-03-27,4,17.5,0.09403896291607963
2512,C124,P049,2024-03-27,5,39.5,0.040552605535655595
2513,C008,P022,2024-03-27,9,54.0,0.09040486133972195
2514,C067,P015,2024-03-27,5,70.0,0.04362515965438585
2515,C096,P020,2024-03-27,8,17.0,0.06892279244505702
2516,C121,P002,2024-03-27,3,50.0,0.06871943068336603
2517,C134,P049,2024-03-27,3,39.5,0.00668346708399501
2518,C002,P023,2024-03-27,1,24.0,0.09206458632037881
2519,C055,P048,2024-03-27,3,44.5,0.068267818569801
2520,C054,P053,2024-03-27,4,22.5,0.049923921851989295
2521,C012,P021,2024-03-27,4,34.0,0.07160002495865417
2522,C099,P026,2024-03-27,7,22.0,0.09064449932194926
2523,C027,P030,2024-03-27,4,18.0,0.04200478624374829
2524,C010,P008,2024-03-27,9,40.0,0.07814746594142774
2525,C031,P016,2024-03-28,8,26.0,0.06556180433013424
2526,C060,P011,2024-03-28,9,32.0,0.014587175331757109
2527,C002,P029,2024-03-28,1,40.0,0.009224553140223968
2528,C103,P009,2024-03-28,4,36.0,0.0620750954194494
2529,C008,P037,2024-03-28,6,88.0,0.08378833693578586
2530,C001,P036,2024-03-28,4,26.5,0.05804399760366921
2531,C070,P046,2024-03-28,10,25.5,0.0836138349180584
2532,C068,P002,2024-03-28,9,50.0,0.06061870794531972
2533,C140,P019,2024-03-28,1,38.0,0.03956116665859193
2534,C049,P047,2024-03-28,2,82.5,0.08686484797796808
2535,C053,P002,2024-03-28,6,50.0,0.03359102678102856
2536,C110,P035,2024-03-28,2,63.0,0.09403843978779175
2537,C082,P030,2024-03-28,4,18.0,0.07032836797023345
2538,C116,P044,2024-03-28,10,10.5,0.08912767849510281
2539,C071,P010,2024-03-28,1,15.0,0.08284140235457366
2540,C033,P029,2024-03-28,9,40.0,0.08326758701341848
2541,C067,P003,2024-03-29,10,20.0,0.023128235057778834
2542,C075,P006,2024-03-29,5,25.0,0.0708623947616255
2543,C112,P001,2024-03-29,1,30.0,0.07479537533410795
2544,C001,P031,2024-03-29,7,37.0,0.01188784923445866
2545,C008,P014,2024-03-29,2,12.0,0.05123628801186491
2546,C062,P020,2024-03-29,6,17.0,0.031464335384226993
2547,C010,P015,2024-03-29,7,70.0,0.08023919014037112
2548,C141,P015,2024-03-29,2,70.0,0.01933156343547835
2549,C111,P050,2024-03-29,10,17.5,0.048724828225347266
2550,C075,P051,2024-03-29,4,31.5,0.05017847763816491
2551,C027,P007,2024-03-29,10,90.0,0.06636347319294154
2552,C043,P006,2024-03-30,3,25.0,0.08540894981175945
2553,C051,P042,2024-03-30,6,53.0,0.06145352378067288
2554,C109,P050,2024-03-30,1,17.5,0.022063632881728468
2555,C061,P049,2024-03-30,9,39.5,0.0510511740558221
2556,C064,P039,2024-03-30,8,35.0,0.0924141975328358
2557,C024,P001,2024-03-30,2,30.0,0.09609035680573087
2558,C024,P045,2024-03-30,1,59.5,0.02086291350887517
2559,C048,P011,2024-03-30,10,32.0,0.02499183507526903
2560,C082,P044,2024-03-30,4,10.5,0.08980545337192186
2561,C066,P045,2024-03-30,8,59.5,0.09129156517798392
2562,C035,P034,2024-03-30,2,9.5,0.03438842506620756
2563,C057,P010,2024-03-30,6,15.0,0.07096248385845204
2564,C129,P050,2024-03-30,7,17.5,0.05049631239549385
2565,C031,P048,2024-03-31,10,44.5,0.04506898942682004
2566,C079,P052,2024-03-31,5,47.5,0.0163808027226236
2567,C105,P026,2024-03-31,3,22.0,0.01816437288649424
2568,C118,P033,2024-03-31,8,21.0,0.08225316956911316
2569,C121,P018,2024-03-31,4,43.0,0.01709109933040457
2570,C141,P029,2024-03-31,6,40.0,0.07403957353816197
2571,C052,P033,2024-03-31,7,21.0,0.005057940395916905
2572,C089,P030,2024-03-31,3,18.0,0.0980648542234865
2573,C098,P048,2024-03-31,3,44.5,0.07226081960285081
2574,C128,P053,2024-03-31,7,22.5,0.05626079392969785
2575,C007,P010,2024-03-31,10,15.0,0.09742134681603144
2576,C121,P051,2024-03-31,10,31.5,0.06466658360525471
2577,C141,P006,2024-03-31,6,25.0,0.04242641962749058
2578,C096,P015,2024-03-31,10,70.0,0.0525796280474111
2579,C096,P027,2024-03-31,4,85.0,0.02582634662769814
2580,C065,P044,2024-03-31,3,10.5,0.030107599399516807
2581,C062,P032,2024-03-31,3,48.0,0.07753044599717251
2582,C032,P037,2024-03-31,9,88.0,0.09383394226186642
2583,C058,P032,2024-03-31,6,48.0,0.03581958409463009
2584,C002,P029,2024-03-31,10,40.0,0.01453460356378613
2585,C103,P007,2024-04-01,4,90.0,0.010129634612787332
2586,C092,P015,2024-04-01,2,70.0,0.002117782726408979
2587,C015,P003,2024-04-01,1,20.0,0.09296759857092593
